,Student ID,student_name,gender,grade,school_name,reading_score,math_score
23598,23598,Ricky Riley,M,12th,Pena High School,80,72
23599,23599,Christina Hale,F,9th,Pena High School,74,90
23600,23600,Leslie Becker,F,10th,Pena High School,81,90
23601,23601,Kari Anderson,F,11th,Pena High School,94,99
23602,23602,Adam Arnold,M,11th,Pena High School,84,95
23603,23603,Cynthia Kaufman,F,11th,Pena High School,72,74
23604,23604,Mark Barnes,M,9th,Pena High School,96,74
23605,23605,Mallory Lawson,F,9th,Pena High School,92,99
23606,23606,Emily Castaneda,F,12th,Pena High School,70,93
23607,23607,Joshua Patterson,M,11th,Pena High School,69,98
23608,23608,Samuel Blair,M,9th,Pena High School,87,74
23609,23609,Larry Thomas,M,10th,Pena High School,69,92
23610,23610,Kimberly Nguyen,F,10th,Pena High School,69,89
23611,23611,Sarah Jackson,F,12th,Pena High School,84,69
23612,23612,Stephen Ramos,M,10th,Pena High School,79,88
23613,23613,Pamela Hernandez,F,11th,Pena High School,88,80
23614,23614,Joseph Harris,M,11th,Pena High School,78,90
23615,23615,Ivan Gaines,M,11th,Pena High School,95,81
23616,23616,Jamie Davenport,F,12th,Pena High School,95,92
23617,23617,Jason Mendoza,M,9th,Pena High School,92,99
23618,23618,Christopher Moss,M,10th,Pena High School,92,82
23619,23619,Michelle Robinson,F,9th,Pena High School,71,98
23620,23620,Stephen Taylor,M,10th,Pena High School,98,96
23621,23621,Michelle Hill,F,9th,Pena High School,85,75
23622,23622,Christopher Davis,M,10th,Pena High School,75,73
23623,23623,Kim Boyer,F,10th,Pena High School,90,71
23624,23624,Jason Carter,M,12th,Pena High School,99,80
23625,23625,Eduardo Jones,M,10th,Pena High School,91,82
23626,23626,Cindy Powell,F,11th,Pena High School,93,88
23627,23627,Ashlee Gardner,F,11th,Pena High School,76,94
23628,23628,Donna Wilson,F,10th,Pena High School,81,95
23629,23629,Laura Moss,F,10th,Pena High School,94,79
23630,23630,Nicholas Hayes,M,10th,Pena High School,93,98
23631,23631,Daniel Carlson,M,10th,Pena High School,99,70
23632,23632,Cynthia Gray,F,10th,Pena High School,71,73
23633,23633,Kyle Boyd,M,9th,Pena High School,71,91
23634,23634,Andrew Hamilton,M,9th,Pena High School,79,68
23635,23635,Cindy Booth,F,9th,Pena High School,93,85
23636,23636,Sandra Brown,F,9th,Pena High School,93,87
23637,23637,Amy Nichols,F,12th,Pena High School,91,94
23638,23638,Mark Glover,M,11th,Pena High School,75,79
23639,23639,Judy Roberts,F,11th,Pena High School,83,90
23640,23640,Jeffrey Pierce,M,10th,Pena High School,77,72
23641,23641,Joseph Stevens,M,10th,Pena High School,69,97
23642,23642,Paula Brown,F,11th,Pena High School,76,70
23643,23643,Ashley Bush,F,11th,Pena High School,88,79
23644,23644,Amanda Bush,F,12th,Pena High School,85,90
23645,23645,John Johnson,M,11th,Pena High School,79,98
23646,23646,Taylor Walton,F,12th,Pena High School,96,86
23647,23647,Kevin Knight,M,12th,Pena High School,71,94
23648,23648,Cory Raymond,M,9th,Pena High School,87,90
23649,23649,Wendy Newman,F,10th,Pena High School,87,85
23650,23650,Brian Mckay,M,11th,Pena High School,75,92
23651,23651,Joshua Johnson,M,12th,Pena High School,72,69
23652,23652,Adam Eaton,M,11th,Pena High School,83,80
23653,23653,James White,M,12th,Pena High School,81,87
23654,23654,Sandra Thomas,F,10th,Pena High School,95,98
23655,23655,James Hunter,M,11th,Pena High School,94,77
23656,23656,Michael Ward,M,11th,Pena High School,95,72
23657,23657,Autumn Dennis,F,11th,Pena High School,82,95
23658,23658,Joy Perez,F,9th,Pena High School,82,98
23659,23659,Brian Diaz,M,12th,Pena High School,75,99
23660,23660,Jason Smith,M,10th,Pena High School,92,86
23661,23661,Elaine Smith,F,11th,Pena High School,95,73
23662,23662,Angela Murillo,F,10th,Pena High School,87,80
23663,23663,Elizabeth Johnson,F,10th,Pena High School,85,94
23664,23664,Kenneth Kane,M,10th,Pena High School,91,76
23665,23665,Diana Morgan,F,9th,Pena High School,75,95
23666,23666,Erik Hanna,M,9th,Pena High School,91,85
23667,23667,Shannon Bell,F,11th,Pena High School,91,95
23668,23668,Patrick Walker,M,9th,Pena High School,97,86
23669,23669,Anthony Gill,M,9th,Pena High School,97,80
23670,23670,Charles Smith,M,10th,Pena High School,93,76
23671,23671,Kaitlin Oconnor,F,11th,Pena High School,87,74
23672,23672,Patricia Bowman,F,9th,Pena High School,76,96
23673,23673,Cameron Pratt,M,11th,Pena High School,78,84
23674,23674,Jackson Jones,M,9th,Pena High School,84,92
23675,23675,Heather Gutierrez,F,11th,Pena High School,87,99
23676,23676,Scott Brown,M,10th,Pena High School,90,82
23677,23677,Ashley James,F,12th,Pena High School,93,92
23678,23678,Jimmy Simpson,M,10th,Pena High School,69,82
23679,23679,Aaron Webb,M,11th,Pena High School,85,83
23680,23680,Alison Torres,F,12th,Pena High School,81,96
23681,23681,Eric Lewis,M,12th,Pena High School,94,97
23682,23682,James Shannon,M,10th,Pena High School,72,78
23683,23683,Sierra Hodge,F,9th,Pena High School,85,92
23684,23684,John Mayer,M,10th,Pena High School,94,82
23685,23685,Brent Thomas,M,12th,Pena High School,79,96
23686,23686,Dale Shaw,M,9th,Pena High School,72,68
23687,23687,Gregory Gutierrez,M,9th,Pena High School,96,92
23688,23688,Jacob Phillips,M,9th,Pena High School,85,80
23689,23689,Karen Jones,F,9th,Pena High School,74,79
23690,23690,Lori Stewart,F,10th,Pena High School,94,99
23691,23691,Donald Ellis,M,9th,Pena High School,73,76
23692,23692,Larry Campbell,M,11th,Pena High School,70,98
23693,23693,Angela Holden,F,9th,Pena High School,93,96
23694,23694,Alex Mcgee,M,10th,Pena High School,76,93
23695,23695,Tracy Meza,F,11th,Pena High School,77,72
23696,23696,Raymond Hill,M,10th,Pena High School,75,84
23697,23697,Jennifer Chan,F,9th,Pena High School,77,95
23698,23698,Jennifer Joyce,F,12th,Pena High School,72,99
23699,23699,Anna Russell,F,12th,Pena High School,83,91
23700,23700,Crystal Miller,F,10th,Pena High School,86,85
23701,23701,Sonya Morales,F,9th,Pena High School,90,94
23702,23702,Nathaniel Wells,M,10th,Pena High School,82,77
23703,23703,Kevin Jenkins,M,11th,Pena High School,76,74
23704,23704,Hunter Camacho,M,12th,Pena High School,71,83
23705,23705,Jennifer Lee,F,9th,Pena High School,96,95
23706,23706,Alyssa Cowan,F,10th,Pena High School,92,74
23707,23707,Stephanie Moore,F,10th,Pena High School,79,77
23708,23708,Angela Jones,F,12th,Pena High School,84,86
23709,23709,Gloria Torres,F,11th,Pena High School,71,75
23710,23710,Jennifer Scott,F,12th,Pena High School,69,80
23711,23711,Terri Miles,F,12th,Pena High School,73,78
23712,23712,Alexander Thompson,M,12th,Pena High School,87,81
23713,23713,Samuel Nunez,M,12th,Pena High School,77,82
23714,23714,Richard Myers,M,12th,Pena High School,86,89
23715,23715,Joseph Park,M,10th,Pena High School,77,89
23716,23716,Stephanie Nelson,F,10th,Pena High School,78,98
23717,23717,Brian Gomez,M,9th,Pena High School,88,77
23718,23718,Patty Nichols,F,10th,Pena High School,78,99
23719,23719,Barbara Bryant,F,10th,Pena High School,91,81
23720,23720,Julie Olsen,F,11th,Pena High School,84,83
23721,23721,Rebecca Kline,F,11th,Pena High School,81,75
23722,23722,Robert Garrison,M,11th,Pena High School,69,98
23723,23723,Steven Bell,M,9th,Pena High School,76,81
23724,23724,Molly Lewis,F,12th,Pena High School,85,81
23725,23725,Stacy Hall,F,12th,Pena High School,71,72
23726,23726,Jeffrey Wells,M,12th,Pena High School,77,85
23727,23727,Joe Vance,M,12th,Pena High School,69,86
23728,23728,Cody Brandt,M,11th,Pena High School,70,98
23729,23729,Amy Miller,F,9th,Pena High School,80,72
23730,23730,Benjamin Curtis,M,12th,Pena High School,69,75
23731,23731,Gina Nguyen,F,9th,Pena High School,96,73
23732,23732,Megan Harrison,F,10th,Pena High School,96,98
23733,23733,Michael Bailey,M,9th,Pena High School,81,92
23734,23734,April Rice,F,9th,Pena High School,88,83
23735,23735,Daisy Lee,F,10th,Pena High School,88,90
23736,23736,Ronnie Martinez,M,9th,Pena High School,84,74
23737,23737,Christopher Dougherty,M,12th,Pena High School,94,80
23738,23738,Norma Delacruz,F,9th,Pena High School,94,86
23739,23739,Christopher Lopez,M,9th,Pena High School,75,98
23740,23740,Charlotte Olson,F,12th,Pena High School,99,95
23741,23741,Bryan Lopez,M,10th,Pena High School,83,78
23742,23742,Dustin Gonzalez,M,11th,Pena High School,74,77
23743,23743,Willie Dominguez,M,10th,Pena High School,94,73
23744,23744,Stephen Williams,M,9th,Pena High School,97,83
23745,23745,Jill Hunter,F,11th,Pena High School,92,83
23746,23746,Cynthia Rice,F,11th,Pena High School,90,72
23747,23747,Gina Mcgee,F,9th,Pena High School,96,96
23748,23748,Daniel Simmons,M,10th,Pena High School,95,98
23749,23749,Tammy Jones,F,10th,Pena High School,82,79
23750,23750,Dana Rodriguez,F,10th,Pena High School,71,79
23751,23751,Joseph Walters,M,11th,Pena High School,93,93
23752,23752,Margaret Watson,F,10th,Pena High School,77,93
23753,23753,Sherri Conley,F,10th,Pena High School,70,69
23754,23754,John Martin,M,9th,Pena High School,69,95
23755,23755,Brian Oconnell,M,12th,Pena High School,92,73
23756,23756,John Wright,M,9th,Pena High School,87,97
23757,23757,Tina Alvarado,F,9th,Pena High School,92,74
23758,23758,Carl Harrison,M,11th,Pena High School,74,87
23759,23759,Ashley Meyer,F,11th,Pena High School,70,96
23760,23760,Janet Flores,F,12th,Pena High School,79,78
23761,23761,Richard Price,M,9th,Pena High School,79,81
23762,23762,Chad Stanton,M,11th,Pena High School,99,83
23763,23763,Margaret Calhoun,F,9th,Pena High School,74,75
23764,23764,Michael Martinez,M,11th,Pena High School,75,90
23765,23765,William Hebert,M,9th,Pena High School,94,68
23766,23766,Deborah Flores,F,9th,Pena High School,93,79
23767,23767,Abigail Miller,F,12th,Pena High School,77,84
23768,23768,Alan Duncan,M,11th,Pena High School,75,82
23769,23769,Jacob Wright,M,12th,Pena High School,84,95
23770,23770,Tony Miller,M,10th,Pena High School,81,75
23771,23771,Michael Dodson,M,9th,Pena High School,83,75
23772,23772,Natalie Gonzalez,F,9th,Pena High School,77,92
23773,23773,Dale York,M,10th,Pena High School,92,93
23774,23774,Kelly Keller,F,10th,Pena High School,92,81
23775,23775,Ryan Woodward,M,11th,Pena High School,98,71
23776,23776,Tanya Wells,F,10th,Pena High School,84,96
23777,23777,Christopher Carrillo,M,10th,Pena High School,85,88
23778,23778,Jennifer Powell,F,9th,Pena High School,95,94
23779,23779,Crystal Villarreal,F,9th,Pena High School,70,78
23780,23780,Jesse Johnson,M,12th,Pena High School,96,68
23781,23781,Kelly Dickerson,F,12th,Pena High School,73,72
23782,23782,Nicholas Ibarra,M,9th,Pena High School,76,74
23783,23783,Nicolas Roberts,M,9th,Pena High School,88,94
23784,23784,Diana Wilson,F,11th,Pena High School,73,75
23785,23785,Dale Quinn,M,11th,Pena High School,78,88
23786,23786,Kayla Brown,F,10th,Pena High School,72,85
23787,23787,Krystal Powell,F,12th,Pena High School,91,68
23788,23788,Peter Lewis,M,9th,Pena High School,80,81
23789,23789,Amy Adams,F,9th,Pena High School,84,96
23790,23790,Debra Bishop,F,10th,Pena High School,87,73
23791,23791,William Larson,M,10th,Pena High School,80,89
23792,23792,Charles Williams,M,11th,Pena High School,75,93
23793,23793,Karen Cooley,F,10th,Pena High School,72,70
23794,23794,Bill Miller,M,12th,Pena High School,76,86
23795,23795,Christopher Rodriguez,M,9th,Pena High School,92,75
23796,23796,David Johnson,M,11th,Pena High School,72,75
23797,23797,Amanda Sweeney,F,11th,Pena High School,93,79
23798,23798,Tyler Kim,M,9th,Pena High School,76,73
23799,23799,Sheri Davis,F,12th,Pena High School,69,96
23800,23800,Kristy Johnson,F,11th,Pena High School,86,84
23801,23801,Cole Taylor,M,9th,Pena High School,92,98
23802,23802,Ronald Ramirez,M,11th,Pena High School,88,86
23803,23803,Erika Torres,F,9th,Pena High School,80,84
23804,23804,Erica Smith,F,10th,Pena High School,87,73
23805,23805,Richard Fox,M,10th,Pena High School,93,73
23806,23806,Cody Russell,M,11th,Pena High School,97,93
23807,23807,Mary Jackson,F,11th,Pena High School,90,78
23808,23808,Jessica Rose,F,10th,Pena High School,90,88
23809,23809,Michael Martin,M,9th,Pena High School,82,76
23810,23810,Nancy Kelley,F,11th,Pena High School,88,70
23811,23811,Terri Smith,F,9th,Pena High School,74,81
23812,23812,Kristopher Guerrero,M,9th,Pena High School,81,97
23813,23813,Brendan Alvarado,M,10th,Pena High School,88,75
23814,23814,Mary Scott,F,9th,Pena High School,76,80
23815,23815,Kayla Reyes,F,10th,Pena High School,69,72
23816,23816,Nichole Beck,F,10th,Pena High School,69,92
23817,23817,Lisa Tate,F,11th,Pena High School,87,98
23818,23818,Angela Moore,F,11th,Pena High School,91,87
23819,23819,Michael Patel,M,9th,Pena High School,96,80
23820,23820,Rachel Spears,F,11th,Pena High School,88,97
23821,23821,Micheal Anderson,M,9th,Pena High School,76,98
23822,23822,Julie Hernandez,F,12th,Pena High School,84,90
23823,23823,William Rodriguez,M,11th,Pena High School,85,74
23824,23824,Katherine Norris,F,9th,Pena High School,71,98
23825,23825,James Potts,M,9th,Pena High School,82,84
23826,23826,Traci Blanchard,F,12th,Pena High School,95,95
23827,23827,Karen Barker,F,12th,Pena High School,94,92
23828,23828,Caroline Andrews,F,12th,Pena High School,70,94
23829,23829,Jessica Holloway,F,12th,Pena High School,87,94
23830,23830,Randy Soto,M,10th,Pena High School,90,75
23831,23831,Christine Harris,F,11th,Pena High School,81,99
23832,23832,Katrina Payne,F,11th,Pena High School,85,73
23833,23833,John Joyce,M,10th,Pena High School,81,90
23834,23834,Barbara Keith,F,11th,Pena High School,73,89
23835,23835,Christopher Jimenez,M,9th,Pena High School,90,77
23836,23836,Thomas Spence,M,9th,Pena High School,75,87
23837,23837,Jasmine Lynn,F,10th,Pena High School,99,86
23838,23838,Linda Dickson,F,11th,Pena High School,95,97
23839,23839,Kyle Robinson,M,10th,Pena High School,70,88
23840,23840,Timothy Vazquez,M,11th,Pena High School,69,98
23841,23841,Regina Davis,F,9th,Pena High School,97,94
23842,23842,Lauren Perry,F,10th,Pena High School,76,84
23843,23843,Christine Jones,F,12th,Pena High School,94,74
23844,23844,Travis Wyatt,M,10th,Pena High School,89,72
23845,23845,Curtis Stewart,M,11th,Pena High School,81,98
23846,23846,Virginia Turner,F,10th,Pena High School,76,90
23847,23847,Brett Kim,M,10th,Pena High School,90,78
23848,23848,Kimberly Juarez,F,10th,Pena High School,70,79
23849,23849,Danielle Baker,F,11th,Pena High School,86,78
23850,23850,Pamela Rubio,F,10th,Pena High School,79,77
23851,23851,Douglas Barker,M,12th,Pena High School,83,89
23852,23852,Logan Bennett,M,9th,Pena High School,96,79
23853,23853,Audrey Crawford,F,11th,Pena High School,92,95
23854,23854,Heather Lynch,F,11th,Pena High School,70,94
23855,23855,Debra Murphy,F,11th,Pena High School,81,74
23856,23856,Anne Hernandez,F,9th,Pena High School,82,81
23857,23857,Jason Carter,M,11th,Pena High School,99,96
23858,23858,Sylvia Gaines,F,9th,Pena High School,87,90
23859,23859,Carolyn Graham,F,9th,Pena High School,88,95
23860,23860,Scott Cortez,M,12th,Pena High School,97,75
23861,23861,Corey Coleman,M,11th,Pena High School,98,72
23862,23862,James Richardson,M,11th,Pena High School,76,72
23863,23863,Wayne Fowler,M,9th,Pena High School,80,72
23864,23864,Joseph Hicks,M,11th,Pena High School,98,79
23865,23865,Anita Jones,F,11th,Pena High School,74,96
23866,23866,Darren Marshall,M,10th,Pena High School,81,94
23867,23867,Nancy Blair,F,9th,Pena High School,87,95
23868,23868,Sylvia Ross,F,11th,Pena High School,91,99
23869,23869,Ethan Le,M,11th,Pena High School,91,90
23870,23870,Kristin Williams,F,12th,Pena High School,78,87
23871,23871,Nicholas Crosby,M,12th,Pena High School,98,79
23872,23872,Christina Parker,F,9th,Pena High School,97,93
23873,23873,Patricia Cochran,F,9th,Pena High School,98,91
23874,23874,Stephen Stephens,M,9th,Pena High School,99,85
23875,23875,Michael Hopkins,M,9th,Pena High School,80,73
23876,23876,Dorothy Patel,F,12th,Pena High School,91,82
23877,23877,Jamie Newman,M,9th,Pena High School,91,74
23878,23878,Nicole Allen,F,11th,Pena High School,92,68
23879,23879,Valerie Vazquez,F,10th,Pena High School,98,72
23880,23880,Molly Padilla,F,9th,Pena High School,82,74
23881,23881,Kyle Zimmerman,M,9th,Pena High School,82,93
23882,23882,William Martin,M,10th,Pena High School,95,76
23883,23883,Charles Cunningham,M,10th,Pena High School,93,92
23884,23884,Taylor Ford,F,11th,Pena High School,90,86
23885,23885,Jamie King,F,10th,Pena High School,75,82
23886,23886,Catherine Coleman,F,12th,Pena High School,93,88
23887,23887,Jason Lewis,M,10th,Pena High School,90,85
23888,23888,Charles Hanson,M,9th,Pena High School,83,71
23889,23889,Jacqueline Glenn,F,12th,Pena High School,85,75
23890,23890,Jessica Brown,F,10th,Pena High School,75,70
23891,23891,Kevin Aguirre,M,11th,Pena High School,97,77
23892,23892,Lisa Farley,F,11th,Pena High School,70,74
23893,23893,Cody Carson,M,10th,Pena High School,98,77
23894,23894,Michael Nguyen,M,11th,Pena High School,92,87
23895,23895,Catherine Sanchez,F,9th,Pena High School,98,89
23896,23896,Rhonda Vaughn,F,11th,Pena High School,84,84
23897,23897,Alexandria Maxwell,F,12th,Pena High School,97,99
23898,23898,Jackson Smith,M,10th,Pena High School,94,80
23899,23899,Hannah Mccall,F,11th,Pena High School,95,70
23900,23900,Brian Washington,M,11th,Pena High School,96,97
23901,23901,Clinton Bell,M,11th,Pena High School,93,89
23902,23902,Jillian Gonzales,F,9th,Pena High School,73,70
23903,23903,Karen Lopez,F,9th,Pena High School,77,93
23904,23904,Shelley Scott,F,12th,Pena High School,93,73
23905,23905,Jacob Perez,M,9th,Pena High School,73,90
23906,23906,Joseph Edwards,M,11th,Pena High School,98,91
23907,23907,Morgan Wallace,F,10th,Pena High School,91,77
23908,23908,Aaron Carpenter,M,12th,Pena High School,86,73
23909,23909,Timothy Clark,M,9th,Pena High School,88,84
23910,23910,Nancy Castro,F,10th,Pena High School,71,72
23911,23911,Natalie Phillips,F,10th,Pena High School,82,85
23912,23912,Julie Schmidt,F,11th,Pena High School,92,93
23913,23913,Erica Henderson,F,12th,Pena High School,85,72
23914,23914,Anthony Peters,M,11th,Pena High School,97,69
23915,23915,Pamela Wilson,F,12th,Pena High School,92,99
23916,23916,Courtney Davis,F,10th,Pena High School,78,82
23917,23917,Robert Davis,M,10th,Pena High School,99,96
23918,23918,Kiara Daniels,F,9th,Pena High School,87,96
23919,23919,Robin Fox,F,9th,Pena High School,95,75
23920,23920,Desiree Young,F,10th,Pena High School,99,93
23921,23921,Alexandra Hebert,F,11th,Pena High School,92,96
